Fecha,Presion,Altitud,Humedad,Temperatura,Ocupacion
"2019-10-01 11:31:38	",95362,508.73,57.42,28.2,M
"2019-10-01 11:31:39	",95361.44,508.78,57.42,28.2,M
"2019-10-01 11:31:40	",95358.48,509.03,57.42,28.2,M
"2019-10-01 11:31:41	",95359.43,508.95,57.42,28.21,M
"2019-10-01 11:31:42	",95359.48,508.95,57.43,28.21,M
"2019-10-01 11:31:43	",95358.48,509.03,57.44,28.22,M
"2019-10-01 11:31:44	",95361,508.81,57.46,28.22,M
"2019-10-01 11:31:45	",95358.21,509.06,57.43,28.22,M
"2019-10-01 11:31:46	",95359.78,508.92,57.41,28.22,M
"2019-10-01 11:31:47	",95360.51,508.86,57.36,28.23,M
"2019-10-01 11:31:48	",95362.13,508.72,57.32,28.22,M
"2019-10-01 11:31:49	",95359.33,508.96,57.27,28.23,M
"2019-10-01 11:31:50	",95360.78,508.83,57.26,28.22,M
"2019-10-01 11:31:51	",95357.31,509.14,57.27,28.22,M
"2019-10-01 11:31:52	",95358.04,509.07,57.28,28.22,M
"2019-10-01 11:31:53	",95355.23,509.32,57.28,28.22,M
"2019-10-01 11:31:54	",95354.96,509.34,57.29,28.22,M
"2019-10-01 11:31:55	",95357.53,509.12,57.3,28.22,M
"2019-10-01 11:31:56	",95356.98,509.17,57.34,28.22,M
"2019-10-01 11:31:57	",95357.48,509.12,57.36,28.22,M
"2019-10-01 11:31:58	",95356.64,509.2,57.39,28.22,M
"2019-10-01 11:31:59	",95358.09,509.07,57.43,28.22,M
"2019-10-01 11:32:00	",95358.27,509.05,57.48,28.22,M
"2019-10-01 11:32:01	",95357.77,509.2,57.49,28.22,M
"2019-10-01 11:32:02	",95359.39,508.96,57.56,28.23,M
"2019-10-01 11:32:03	",95359.39,508.96,57.59,28.23,M
"2019-10-01 11:32:04	",95359.11,508.98,57.62,28.23,M
"2019-10-01 11:32:05	",95359.67,508.93,57.64,28.23,M
"2019-10-01 11:32:06	",95359.39,508.96,57.67,28.24,M
"2019-10-01 11:32:07	",95359.45,508.95,57.69,28.24,M
"2019-10-01 11:32:08	",95358.84,509,57.7,28.24,M
"2019-10-01 11:32:09	",95361.14,508.8,57.69,28.25,M
"2019-10-01 11:32:10	",95357.78,509.1,57.65,28.25,M
"2019-10-01 11:32:11	",95358.34,509.05,57.61,28.24,M
"2019-10-01 11:32:12	",95356.66,509.19,57.56,28.24,M
"2019-10-01 11:32:13	",95359.4,508.95,57.54,28.24,M
"2019-10-01 11:32:14	",95357.55,509.12,57.52,28.24,M
"2019-10-01 11:32:15	",95359.57,508.94,57.51,28.25,M
"2019-10-01 11:32:16	",95358.39,509.04,57.53,28.25,M
"2019-10-01 11:32:17	",95359.99,508.9,57.52,28.26,M
"2019-10-01 11:32:18	",95360.44,508.86,57.52,28.25,M
"2019-10-01 11:32:19	",95358.2,509.06,57.54,28.26,M
"2019-10-01 11:32:20	",95357.76,509.1,57.54,28.26,M
"2019-10-01 11:32:21	",95359.95,508.91,57.55,28.27,M
"2019-10-01 11:32:22	",95359.27,508.97,57.56,28.27,M
"2019-10-01 11:32:23	",95360.51,508.86,57.55,28.27,M
"2019-10-01 11:32:24	",95357.82,509.09,57.54,28.27,M
"2019-10-01 11:32:25	",95361.07,508.81,57.51,28.28,M
"2019-10-01 11:32:26	",95358.72,509.06,57.49,28.28,M
"2019-10-01 11:32:27	",95360.18,508.89,57.46,28.29,M
"2019-10-01 11:32:28	",95359.95,508.91,57.42,28.28,M
"2019-10-01 11:32:29	",95358.44,509.04,57.4,28.28,M
"2019-10-01 11:32:31	",95360.52,508.86,57.41,28.29,M
"2019-10-01 11:32:31	",95358.73,509.01,57.52,28.29,M
"2019-10-01 11:32:32	",95359.85,508.92,57.56,28.29,M
"2019-10-01 11:32:33	",95362.88,508.65,57.58,28.29,M
"2019-10-01 11:32:34	",95358.78,509.01,57.63,28.29,M
"2019-10-01 11:32:35	",95361.7,508.75,57.7,28.3,M
"2019-10-01 11:32:36	",95361.92,508.73,57.78,28.3,M
"2019-10-01 11:32:37	",95358.38,509.04,57.87,28.31,M
"2019-10-01 11:32:38	",95360.84,508.83,57.88,28.32,M
"2019-10-01 11:32:39	",95361.57,508.76,57.86,28.32,M
"2019-10-01 11:32:40	",95360.79,508.83,57.83,28.32,M
"2019-10-01 11:32:41	",95361.02,508.81,57.77,28.32,M
"2019-10-01 11:32:42	",95361.24,508.79,57.73,28.33,M
"2019-10-01 11:32:43	",95358.44,509.04,57.68,28.33,M
"2019-10-01 11:32:44	",95359.51,508.95,57.61,28.33,M
"2019-10-01 11:32:45	",95360.02,508.9,57.6,28.33,M
"2019-10-01 11:32:46	",95361.19,508.8,57.58,28.34,M
"2019-10-01 11:32:47	",95359.45,508.95,57.55,28.34,M
"2019-10-01 11:32:48	",95360.36,508.87,57.49,28.34,M
"2019-10-01 11:32:49	",95360.13,508.89,57.42,28.34,M
"2019-10-01 11:32:50	",95359.06,508.98,57.35,28.33,M
"2019-10-01 11:32:51	",95357.21,508.91,57.27,28.33,M
"2019-10-01 11:32:52	",95360.45,508.86,57.27,28.32,M
"2019-10-01 11:32:53	",95360.29,508.88,57.24,28.33,M
"2019-10-01 11:32:54	",95358.33,509.05,57.23,28.32,M
"2019-10-01 11:32:55	",95360.63,508.85,57.21,28.32,M
"2019-10-01 11:32:56	",95359.9,508.91,57.19,28.33,M
"2019-10-01 11:32:57	",95360.84,508.83,57.18,28.32,M
"2019-10-01 11:32:58	",95361.41,508.78,57.17,28.33,M
"2019-10-01 11:32:59	",95361.91,508.73,57.17,28.33,M
"2019-10-01 11:33:00	",95360.95,508.82,57.17,28.32,M
"2019-10-01 11:33:01	",95362.8,508.66,57.16,28.32,M
"2019-10-01 11:33:02	",95359.84,508.92,57.12,28.32,M
"2019-10-01 11:33:03	",95362.02,508.72,57.09,28.32,M
"2019-10-01 11:33:04	",95364.43,508.51,57.05,28.33,M
"2019-10-01 11:33:05	",95360.67,508.84,57.01,28.32,M
"2019-10-01 11:33:06	",95360.78,508.83,56.96,28.31,M
"2019-10-01 11:33:07	",95362.74,508.66,56.94,28.31,M
"2019-10-01 11:33:08	",95360.5,508.86,56.98,28.31,M
"2019-10-01 11:33:09	",95360.62,508.85,56.96,28.31,M
"2019-10-01 11:33:10	",95361.51,508.77,56.92,28.31,M
"2019-10-01 11:33:11	",95361.91,508.73,56.88,28.31,M
"2019-10-01 11:33:12	",95362.46,508.69,56.86,28.31,M
"2019-10-01 11:33:13	",95361.4,508.78,56.87,28.31,M
"2019-10-01 11:33:14	",95361.56,508.77,56.88,28.31,M
"2019-10-01 11:33:15	",95364.92,508.47,56.87,28.31,M
"2019-10-01 11:33:16	",95361.34,508.78,56.86,28.31,M
"2019-10-01 11:33:17	",95362.18,508.71,56.83,28.31,M
"2019-10-01 11:33:18	",95365.17,508.45,56.81,28.31,M
"2019-10-01 11:33:19	",95361.65,508.76,56.78,28.31,M
"2019-10-01 11:33:20	",95360.81,508.83,56.77,28.31,M
"2019-10-01 11:33:21	",95361.42,508.78,56.77,28.3,M
"2019-10-01 11:33:22	",95363.1,508.63,56.77,28.3,M
"2019-10-01 11:33:23	",95360.02,508.9,56.77,28.3,M
"2019-10-01 11:33:24	",95360.8,508.83,56.78,28.3,M
"2019-10-01 11:33:25	",95360.7,508.84,56.78,28.3,M
"2019-10-01 11:33:26	",95362.7,508.67,56.76,28.3,M
"2019-10-01 11:33:27	",95362.48,508.68,56.76,28.3,M
"2019-10-01 11:33:28	",95362.31,508.7,56.75,28.3,M
"2019-10-01 11:33:29	",95362.26,508.7,56.76,28.3,M
"2019-10-01 11:33:30	",95363.27,508.62,56.76,28.3,M
"2019-10-01 11:33:31	",95362.65,508.67,56.77,28.29,M
"2019-10-01 11:33:32	",95362.53,508.68,56.78,28.29,M
"2019-10-01 11:33:33	",95363.61,508.59,56.79,28.3,M
"2019-10-01 11:33:34	",95364.39,508.52,56.82,28.3,M
"2019-10-01 11:33:35	",95362.2,508.71,56.82,28.3,M
"2019-10-01 11:33:36	",95362.09,508.72,56.82,28.3,M
"2019-10-01 11:33:37	",95361.98,508.73,56.81,28.31,M
"2019-10-01 11:33:38	",95362.38,508.69,56.77,28.3,M
"2019-10-01 11:33:39	",95363.27,508.62,56.74,28.3,M
"2019-10-01 11:33:40	",95360.52,508.86,56.73,28.29,M
"2019-10-01 11:33:41	",95362.26,508.7,56.72,28.3,M
"2019-10-01 11:33:43	",95360.52,508.86,56.71,28.29,M
"2019-10-01 11:33:44	",95360.19,508.89,56.67,28.29,M
"2019-10-01 11:33:45	",95362.09,508.72,56.66,28.3,M
"2019-10-01 11:33:46	",95363.05,508.64,56.69,28.3,M
"2019-10-01 11:33:47	",95364.16,508.54,56.71,28.3,M
"2019-10-01 11:33:48	",95362.26,508.7,56.71,28.3,M
"2019-10-01 11:33:49	",95361.7,508.69,56.67,28.29,M
"2019-10-01 11:33:50	",95363.72,508.58,56.71,28.3,M
"2019-10-01 11:33:51	",95362.7,508.67,56.7,28.3,M
"2019-10-01 11:33:52	",95362.82,508.66,56.68,28.3,M
"2019-10-01 11:33:53	",95361.65,508.76,56.66,28.31,M
"2019-10-01 11:33:54	",95362.15,508.71,56.65,28.3,M
"2019-10-01 11:33:55	",95362.66,508.67,56.63,28.31,M
"2019-10-01 11:33:56	",95362.94,508.65,56.62,28.3,M
"2019-10-01 11:33:57	",95363.11,508.63,56.63,28.3,M
"2019-10-01 11:33:58	",95365.17,508.45,56.64,28.31,M
"2019-10-01 11:33:59	",95363.08,508.63,56.64,28.31,M
"2019-10-01 11:34:00	",95361.29,508.79,56.66,28.31,M
"2019-10-01 11:34:01	",95365.55,508.42,56.66,28.32,M
"2019-10-01 11:34:02	",95362.02,508.72,56.67,28.32,M
"2019-10-01 11:34:03	",95362.58,508.68,56.67,28.32,M
"2019-10-01 11:34:04	",95360.52,508.86,56.68,28.33,M
"2019-10-01 11:34:05	",95360.69,508.84,56.67,28.33,M
"2019-10-01 11:34:06	",95363.27,508.62,56.67,28.33,M
"2019-10-01 11:34:07	",95362.03,508.72,56.65,28.34,M
"2019-10-01 11:34:08	",95361.59,508.76,56.64,28.34,M
"2019-10-01 11:34:09	",95364.06,508.55,56.63,28.36,M
"2019-10-01 11:34:10	",95360.25,508.88,56.62,28.35,M
"2019-10-01 11:34:11	",95362.32,508.7,56.62,28.35,M
"2019-10-01 11:34:12	",95363.22,508.62,56.59,28.36,M
"2019-10-01 11:34:13	",95362.94,508.65,56.58,28.36,M
"2019-10-01 11:34:14	",95362.16,508.71,56.54,28.36,M
"2019-10-01 11:34:15	",95362.27,508.7,56.57,28.36,M
"2019-10-01 11:34:16	",95362.66,508.67,56.56,28.36,M
"2019-10-01 11:34:17	",95363.05,508.63,56.56,28.36,M
"2019-10-01 11:34:18	",95363.05,508.63,56.57,28.36,M
"2019-10-01 11:34:19	",95360.56,508.85,56.58,28.37,M
"2019-10-01 11:34:20	",95362.55,508.68,56.58,28.36,M
"2019-10-01 11:34:21	",95364.09,508.54,56.6,28.37,M
"2019-10-01 11:34:22	",95361.06,508.81,56.62,28.37,M
"2019-10-01 11:34:23	",95360.79,508.83,56.63,28.37,M
"2019-10-01 11:34:24	",95363.88,508.56,56.64,28.37,M
"2019-10-01 11:34:25	",95365.49,508.42,56.65,28.37,M
"2019-10-01 11:34:26	",95363.25,508.62,56.64,28.37,M
"2019-10-01 11:34:27	",95363.25,508.62,56.63,28.37,M
"2019-10-01 11:34:28	",95365.61,508.41,56.63,28.37,M
"2019-10-01 11:34:29	",95363.09,508.63,56.61,28.37,M
"2019-10-01 11:34:30	",95364.09,508.54,56.59,28.37,M
"2019-10-01 11:34:31	",95363.88,508.56,56.56,28.37,M
"2019-10-01 11:34:32	",95363.09,508.63,56.56,28.37,M
"2019-10-01 11:34:33	",95363.99,508.55,56.55,28.38,M
"2019-10-01 11:34:34	",95363.38,508.61,56.55,28.38,M
"2019-10-01 11:34:35	",95360.97,508.82,56.54,28.38,M
"2019-10-01 11:34:36	",95365.33,508.44,56.54,28.38,M
"2019-10-01 11:34:37	",95365.79,508.4,56.54,28.4,M
"2019-10-01 11:34:38	",95365.06,508.46,56.54,28.39,M
"2019-10-01 11:34:39	",95365.01,508.46,56.54,28.4,M
"2019-10-01 11:34:40	",95364.73,508.49,56.56,28.4,M
"2019-10-01 11:34:41	",95362.38,508.69,56.56,28.4,M
"2019-10-01 11:34:42	",95364,508.55,56.56,28.4,M
"2019-10-01 11:34:43	",95362.99,508.64,56.56,28.4,M
"2019-10-01 11:34:44	",95364.11,508.54,56.55,28.4,M
"2019-10-01 11:34:45	",95364.56,508.5,56.55,28.4,M
"2019-10-01 11:34:46	",95365.74,508.4,56.55,28.41,M
"2019-10-01 11:34:47	",95366.41,508.34,56.55,28.41,M
"2019-10-01 11:34:48	",95369.77,508.05,56.55,28.41,M
"2019-10-01 11:34:49	",95365.19,508.45,56.55,28.41,M
"2019-10-01 11:34:50	",95366.3,508.35,56.55,28.41,M
"2019-10-01 11:34:51	",95367.37,508.26,56.55,28.41,M
"2019-10-01 11:34:52	",95365.16,508.45,56.55,28.42,M
"2019-10-01 11:34:53	",95367.03,508.29,56.54,28.41,M
"2019-10-01 11:34:54	",95365.64,508.41,56.54,28.42,M
"2019-10-01 11:34:55	",95364.66,508.5,56.54,28.42,M
"2019-10-01 11:34:56	",95366.95,508.29,56.53,28.43,M
"2019-10-01 11:34:57	",95366.73,508.31,56.48,28.42,M
"2019-10-01 11:34:58	",95361.13,508.8,56.52,28.43,M
"2019-10-01 11:34:59	",95364.6,508.5,56.5,28.43,M
"2019-10-01 11:35:00	",95364.38,508.52,56.5,28.43,M
"2019-10-01 11:35:01	",95363.82,508.57,56.41,28.43,M
"2019-10-01 11:35:02	",95364.6,508.5,56.45,28.43,M
"2019-10-01 11:35:03	",95364.27,508.53,56.5,28.43,M
"2019-10-01 11:35:04	",95362.25,508.71,56.54,28.43,M
"2019-10-01 11:35:05	",95364.49,508.51,56.54,28.43,M
"2019-10-01 11:35:06	",95363.88,508.56,56.55,28.43,M
"2019-10-01 11:35:07	",95362.53,508.68,56.56,28.43,M
"2019-10-01 11:35:08	",95362.03,508.72,56.56,28.43,M
"2019-10-01 11:35:09	",95363.2,508.62,56.55,28.44,M
"2019-10-01 11:35:10	",95363.09,508.63,56.54,28.43,M
"2019-10-01 11:35:11	",95363.55,508.59,56.53,28.44,M
"2019-10-01 11:35:12	",95361.19,508.8,56.51,28.44,M
"2019-10-01 11:35:13	",95364.5,508.51,56.5,28.44,M
"2019-10-01 11:35:14	",95366.3,508.35,56.49,28.45,M
"2019-10-01 11:35:15	",95363.49,508.6,56.46,28.44,M
"2019-10-01 11:35:16	",95363.44,508.6,56.47,28.45,M
"2019-10-01 11:35:17	",95363.33,508.61,56.47,28.45,M
"2019-10-01 11:35:18	",95364.16,508.54,56.44,28.44,M
"2019-10-01 11:35:19	",95363.16,508.63,56.45,28.44,M
"2019-10-01 11:35:20	",95364.5,508.51,56.46,28.44,M
"2019-10-01 11:35:21	",95363.44,508.6,56.46,28.44,M
"2019-10-01 11:35:22	",95364.5,508.51,56.51,28.44,M
"2019-10-01 11:35:23	",95362.27,508.7,56.47,28.44,M
"2019-10-01 11:35:24	",95360.13,508.89,56.47,28.44,M
"2019-10-01 11:35:25	",95363.38,508.61,56.46,28.44,M
"2019-10-01 11:35:26	",95363.83,508.57,56.47,28.44,M
"2019-10-01 11:35:27	",95363.66,508.58,56.48,28.44,M
"2019-10-01 11:35:28	",95366.29,508.35,56.5,28.44,M
"2019-10-01 11:35:29	",95363.66,508.58,56.5,28.44,M
"2019-10-01 11:35:30	",95364.05,508.55,56.47,28.44,M
"2019-10-01 11:35:31	",95363.61,508.59,56.45,28.44,M
"2019-10-01 11:35:32	",95364.11,508.54,56.41,28.44,M
"2019-10-01 11:35:33	",95364.05,508.55,56.39,28.44,M
"2019-10-01 11:35:34	",95365.06,508.46,56.38,28.44,M
"2019-10-01 11:35:35	",95364.89,508.47,56.35,28.44,M
"2019-10-01 11:35:36	",95364.94,508.47,56.33,28.43,M
"2019-10-01 11:35:37	",95363.2,508.62,56.32,28.43,M
"2019-10-01 11:35:38	",95361.13,508.8,56.33,28.43,M
"2019-10-01 11:35:39	",95359.28,508.96,56.35,28.43,M
"2019-10-01 11:35:40	",95365.5,508.57,56.39,28.43,M
"2019-10-01 11:35:41	",95365.55,508.42,56.41,28.43,M
"2019-10-01 11:35:42	",95364.44,508.51,56.43,28.43,M
"2019-10-01 11:35:43	",95364.55,508.5,56.45,28.43,M
"2019-10-01 11:35:44	",95364.05,508.55,56.47,28.43,M
"2019-10-01 11:35:45	",95365.73,508.4,56.5,28.44,M
"2019-10-01 11:35:46	",95364.55,508.5,56.51,28.44,M
"2019-10-01 11:35:47	",95367.41,508.25,56.51,28.44,M
"2019-10-01 11:35:48	",95362.59,508.68,56.5,28.44,M
"2019-10-01 11:35:49	",95362.54,508.68,56.5,28.44,M
"2019-10-01 11:35:50	",95364.22,508.53,56.48,28.44,M
"2019-10-01 11:35:51	",95364.33,508.52,56.48,28.44,M
"2019-10-01 11:35:52	",95364.84,508.48,56.51,28.44,M
"2019-10-01 11:35:53	",95363.94,508.56,56.53,28.45,M
"2019-10-01 11:35:54	",95363.44,508.6,56.54,28.45,M
"2019-10-01 11:35:55	",95362.83,508.65,56.55,28.45,M
"2019-10-01 11:35:56	",95365.17,508.45,56.55,28.45,M
"2019-10-01 11:35:57	",95366.08,508.37,56.56,28.45,M
"2019-10-01 11:35:58	",95365.95,508.38,56.57,28.45,M
"2019-10-01 11:35:59	",95361.98,508.73,56.59,28.44,M
"2019-10-01 11:36:00	",95366.02,508.38,56.62,28.44,M
"2019-10-01 11:36:01	",95364.05,508.55,56.62,28.45,M
"2019-10-01 11:36:02	",95364.11,508.54,56.62,28.44,M
"2019-10-01 11:36:03	",95364.22,508.53,56.62,28.45,M
"2019-10-01 11:36:04	",95364.78,508.48,56.61,28.44,M
"2019-10-01 11:36:05	",95364.22,508.57,56.58,28.44,M
"2019-10-01 11:36:06	",95362.98,508.64,56.56,28.44,M
"2019-10-01 11:36:07	",95364.72,508.49,56.56,28.44,M
"2019-10-01 11:36:08	",95363.16,508.63,56.59,28.44,M
"2019-10-01 11:36:09	",95364.39,508.52,56.58,28.44,M
"2019-10-01 11:36:10	",95366.06,508.37,56.56,28.44,M
"2019-10-01 11:36:11	",95364.55,508.5,56.53,28.44,M
"2019-10-01 11:36:12	",95361.92,508.73,56.5,28.43,M
"2019-10-01 11:36:13	",95362.59,508.68,56.47,28.43,M
"2019-10-01 11:36:14	",95365.62,508.41,56.46,28.43,M
"2019-10-01 11:36:15	",95363.6,508.59,56.45,28.43,M
"2019-10-01 11:36:16	",95361.86,508.74,56.43,28.43,M
"2019-10-01 11:36:17	",95366.06,508.37,56.43,28.43,M
"2019-10-01 11:36:18	",95362.98,508.64,56.43,28.43,M
"2019-10-01 11:36:19	",95365.78,508.4,56.44,28.43,M
"2019-10-01 11:36:20	",95363.54,508.59,56.45,28.43,M
"2019-10-01 11:36:21	",95365.45,508.43,56.46,28.43,M
"2019-10-01 11:36:22	",95365.11,508.45,56.47,28.43,M
"2019-10-01 11:36:23	",95363.38,508.61,56.47,28.44,M
"2019-10-01 11:36:24	",95367.13,508.28,56.49,28.44,M
"2019-10-01 11:36:25	",95365.17,508.45,56.5,28.44,M
"2019-10-01 11:36:26	",95363.33,508.61,56.51,28.44,M
"2019-10-01 11:36:27	",95364.9,508.47,56.52,28.45,M
"2019-10-01 11:36:28	",95364.39,508.52,56.51,28.45,M
"2019-10-01 11:36:29	",95366.58,508.33,56.49,28.45,M
"2019-10-01 11:36:30	",95364.73,508.31,56.48,28.45,M
"2019-10-01 11:36:31	",95364.95,508.47,56.47,28.45,M
"2019-10-01 11:36:32	",95365.29,508.44,56.48,28.45,M
"2019-10-01 11:36:33	",95365.52,508.42,56.48,28.45,M
"2019-10-01 11:36:34	",95364.5,508.51,56.47,28.45,M
"2019-10-01 11:36:35	",95364.39,508.52,56.45,28.45,M
"2019-10-01 11:36:36	",95364.95,508.47,56.44,28.46,M
"2019-10-01 11:36:37	",95364.06,508.55,56.43,28.45,M
"2019-10-01 11:36:38	",95366.52,508.33,56.42,28.45,M
"2019-10-01 11:36:39	",95362.88,508.65,56.41,28.45,M
"2019-10-01 11:36:40	",95366.3,508.35,56.39,28.46,M
"2019-10-01 11:36:41	",95366.19,508.36,56.36,28.45,M
"2019-10-01 11:36:42	",95365.23,508.44,56.35,28.45,M
"2019-10-01 11:36:43	",95365.8,508.4,56.35,28.46,M
"2019-10-01 11:36:44	",95366.13,508.37,56.35,28.46,M
"2019-10-01 11:36:45	",95365.47,508.42,56.35,28.46,M
"2019-10-01 11:36:46	",95365.85,508.39,56.35,28.46,M
"2019-10-01 11:36:47	",95365.41,508.43,56.34,28.46,M
"2019-10-01 11:36:48	",95364.96,508.47,56.34,28.46,M
"2019-10-01 11:36:49	",95366.64,508.32,56.33,28.47,M
"2019-10-01 11:36:50	",95366.76,508.31,56.3,28.47,M
"2019-10-01 11:36:51	",95365.75,508.4,56.29,28.47,M
"2019-10-01 11:36:52	",95364.86,508.48,56.28,28.47,M
"2019-10-01 11:36:53	",95364.8,508.48,56.26,28.47,M
"2019-10-01 11:36:54	",95365.53,508.42,56.23,28.47,M
"2019-10-01 11:36:55	",95365.53,508.42,56.23,28.47,M
"2019-10-01 11:36:56	",95365.44,508.43,56.22,28.48,M
"2019-10-01 11:36:57	",95363.7,508.58,56.2,28.48,M
"2019-10-01 11:36:58	",95360.85,508.83,56.2,28.48,M
"2019-10-01 11:36:59	",95362.19,508.71,56.17,28.48,M
"2019-10-01 11:37:00	",95365.78,508.4,56.16,28.48,M
"2019-10-01 11:37:01	",95365.11,508.45,56.14,28.48,M
"2019-10-01 11:37:03	",95364.16,508.54,56.14,28.48,M
"2019-10-01 11:37:04	",95363.88,508.56,56.13,28.48,M
"2019-10-01 11:37:05	",95365.05,508.46,56.14,28.48,M
"2019-10-01 11:37:06	",95363.12,508.63,56.13,28.47,M
"2019-10-01 11:37:07	",95366.37,508.35,56.14,28.47,M
"2019-10-01 11:37:08	",95365.55,508.42,56.15,28.48,M
"2019-10-01 11:37:09	",95362.33,508.7,56.17,28.47,M
"2019-10-01 11:37:10	",95360.99,508.82,56.2,28.47,M
"2019-10-01 11:37:11	",95363.09,508.63,56.21,28.48,M
"2019-10-01 11:37:12	",95362.7,508.67,56.22,28.48,M
"2019-10-01 11:37:13	",95361.92,508.73,56.22,28.49,M
"2019-10-01 11:37:14	",95364,508.55,56.23,28.49,M
"2019-10-01 11:37:15	",95361.98,508.73,56.22,28.49,M
"2019-10-01 11:37:16	",95364,508.55,56.22,28.49,M
"2019-10-01 11:37:17	",95365.84,508.39,56.22,28.5,M
"2019-10-01 11:37:18	",95363.83,508.57,56.22,28.5,M
"2019-10-01 11:37:19	",95364,508.55,56.22,28.5,M
"2019-10-01 11:37:20	",95364.78,508.48,56.22,28.5,M
"2019-10-01 11:37:21	",95365.91,508.39,56.21,28.5,M
"2019-10-01 11:37:22	",95363.44,508.6,56.2,28.5,M
"2019-10-01 11:37:23	",95361.88,508.74,56.21,28.5,M
"2019-10-01 11:37:24	",95365.41,508.43,56.2,28.51,M
"2019-10-01 11:37:25	",95364.95,508.47,56.2,28.51,M
"2019-10-01 11:37:26	",95363.17,508.62,56.2,28.51,M
"2019-10-01 11:37:27	",95363.67,508.58,56.2,28.51,M
"2019-10-01 11:37:28	",95362.66,508.67,56.2,28.51,M
"2019-10-01 11:37:29	",95364.73,508.49,56.2,28.51,M
"2019-10-01 11:37:30	",95363.62,508.59,56.22,28.52,M
"2019-10-01 11:37:31	",95364.52,508.51,56.19,28.51,M
"2019-10-01 11:37:32	",95362.89,508.65,56.15,28.51,M
"2019-10-01 11:37:33	",95367.42,508.25,56.13,28.51,M
"2019-10-01 11:37:34	",95365.75,508.4,56.1,28.51,M
"2019-10-01 11:37:35	",95365.86,508.39,56.06,28.51,M
"2019-10-01 11:37:36	",95367.48,508.25,56.02,28.51,M
"2019-10-01 11:37:37	",95364.17,508.54,55.97,28.5,M
"2019-10-01 11:37:38	",95365.63,508.41,55.93,28.5,M
"2019-10-01 11:37:39	",95366.41,508.34,55.87,28.49,M
"2019-10-01 11:37:40	",95363.55,508.59,55.84,28.49,M
"2019-10-01 11:37:41	",95365.28,508.44,55.81,28.49,M
"2019-10-01 11:37:42	",95365.5,508.42,55.77,28.48,M
"2019-10-01 11:37:43	",95366.2,508.36,55.76,28.47,M
"2019-10-01 11:37:44	",95366.76,508.31,55.76,28.47,M
"2019-10-01 11:37:45	",95365.19,508.45,55.77,28.47,M
"2019-10-01 11:37:46	",95366.53,508.33,55.81,28.47,M
"2019-10-01 11:37:47	",95368.94,508.12,55.85,28.47,M
"2019-10-01 11:37:48	",95368.66,508.14,55.89,28.47,M
"2019-10-01 11:37:49	",95365.84,508.39,55.92,28.48,M
"2019-10-01 11:37:50	",95368.08,508.2,55.94,28.48,M
"2019-10-01 11:37:51	",95365.44,508.43,55.94,28.48,M
"2019-10-01 11:37:52	",95364.2,508.53,55.92,28.48,M
"2019-10-01 11:37:53	",95367.71,508.23,55.9,28.47,M
"2019-10-01 11:37:54	",95365.52,508.42,55.84,28.47,M
"2019-10-01 11:37:55	",95366.02,508.38,55.8,28.46,M
"2019-10-01 11:37:56	",95367.53,508.24,55.77,28.46,M
"2019-10-01 11:37:57	",95368.59,508.15,55.75,28.45,M
"2019-10-01 11:37:58	",95368.81,508.13,55.75,28.45,M
"2019-10-01 11:37:59	",95364.11,508.54,55.75,28.45,M
"2019-10-01 11:38:00	",95365.95,508.38,55.75,28.45,M
"2019-10-01 11:38:01	",95368.92,508.12,55.75,28.45,M
"2019-10-01 11:38:02	",95370.72,507.96,55.75,28.44,M
"2019-10-01 11:38:03	",95368.14,508.19,55.74,28.44,M
"2019-10-01 11:38:04	",95367.52,508.24,55.73,28.44,M
"2019-10-01 11:38:05	",95365.95,508.38,55.74,28.44,M
"2019-10-01 11:38:06	",95364.39,508.52,55.75,28.45,M
"2019-10-01 11:38:07	",95364.22,508.53,55.77,28.45,M
"2019-10-01 11:38:08	",95367.59,508.24,55.79,28.45,M
"2019-10-01 11:38:09	",95365.45,508.42,55.81,28.46,M
"2019-10-01 11:38:10	",95367.42,508.25,55.83,28.46,M
"2019-10-01 11:38:11	",95367.76,508.22,55.84,28.46,M
"2019-10-01 11:38:12	",95363.95,508.56,55.84,28.46,M
"2019-10-01 11:38:13	",95364.45,508.51,55.84,28.46,M
"2019-10-01 11:38:14	",95368.16,508.19,55.86,28.47,M
"2019-10-01 11:38:15	",95365.86,508.39,55.87,28.47,M
"2019-10-01 11:38:16	",95367.57,508.24,55.88,28.48,M
"2019-10-01 11:38:17	",95366.79,508.31,55.89,28.48,M
"2019-10-01 11:38:18	",95365.56,508.42,55.9,28.48,M
"2019-10-01 11:38:19	",95367.35,508.26,55.89,28.49,M
"2019-10-01 11:38:20	",95364.94,508.47,55.89,28.49,M
"2019-10-01 11:38:21	",95364.33,508.52,55.87,28.49,M
"2019-10-01 11:38:22	",95363.77,508.57,55.88,28.49,M
"2019-10-01 11:38:23	",95365.73,508.4,55.89,28.49,M
"2019-10-01 11:38:24	",95363.66,508.58,55.91,28.49,M
"2019-10-01 11:38:25	",95363.44,508.6,55.92,28.49,M
"2019-10-01 11:38:26	",95364.84,508.48,55.93,28.5,M
"2019-10-01 11:38:27	",95364.72,508.49,55.95,28.49,M
"2019-10-01 11:38:28	",95368.3,508.18,55.96,28.49,M
"2019-10-01 11:38:29	",95364.16,508.54,55.86,28.49,M
"2019-10-01 11:38:30	",95365.51,508.42,55.95,28.49,M
